method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,dataset,complexity,entropy,seq_depth_med,seq_depth_IQR,cell_types,cell_type_max_pctg,sparsity,sample_num,gene_num,quantile,assigned
garnett...12,1,NA,1,NA,NA,NA,TRUE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,TRUE
singleR...13,1,NA,1,NA,NA,NA,TRUE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,TRUE
cellassign...14,1,NA,1,NA,NA,NA,TRUE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,TRUE
scmap_cluster...15,0.33315102195423546,0.5758804923401718,0.3828554082155958,NA,NA,NA,TRUE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,FALSE
scmap_cell...16,0.04070460059365854,0.20894474303635738,0.27032311856343927,NA,NA,NA,TRUE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,FALSE
chetah...17,0.2818186818507327,0.513519319209544,0.34015636279643574,NA,NA,NA,TRUE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,FALSE
singlecellnet...18,0.5315238784469418,0.6393939102157385,0.5789689198058244,NA,NA,NA,TRUE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,FALSE
garnett...19,4.62191092532109e-4,0.00470904794579748,0.2738540468095741,NA,NA,NA,TRUE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,FALSE
singleR...20,0.5234337253302342,0.6800257556385421,0.5582956150216049,NA,NA,NA,TRUE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,FALSE
cellassign...21,0.42344693819137863,0.6221757782323742,0.480375249244596,NA,NA,NA,TRUE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,FALSE
scmap_cluster...22,0.635724344526271,0.6531570435032557,0.6797806827884474,0.07964601769911504,21,0.28982300884955753,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,NA
scmap_cell...23,0.07749311750406646,0.24690410887260017,0.28393873071667075,0.5995575221238938,11,0.5995575221238938,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,NA
chetah...24,0.3890332371868955,0.5683266287673484,0.451428903841977,0.19911504424778761,22,0.19911504424778761,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,NA
singlecellnet...25,0.5404026999147595,0.591158271376558,0.6220762728469716,0.059734513274336286,14,0.36283185840707965,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,NA
garnett...26,-3.739405626663097e-4,0.0034926652050166263,0.31247299466758993,0.995575221238938,2,0.995575221238938,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,NA
singleR...27,0.6210071874700646,0.6779570838811249,0.6592802944031968,0,22,0.23893805309734514,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,NA
cellassign...28,0.5255168840952588,0.7020751910675529,0.5785655796262893,0,23,0.12389380530973451,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,NA
scmap_cluster...29,1,NA,1,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,TRUE
scmap_cell...30,1,NA,1,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,TRUE
chetah...31,1,NA,1,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,TRUE
singlecellnet...32,1,NA,1,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,TRUE
garnett...33,1,NA,1,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,TRUE
singleR...34,1,NA,1,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,TRUE
cellassign...35,1,NA,1,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,TRUE
scmap_cluster...36,0.6339828128673839,0.6520182227356085,0.6783547322242232,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,FALSE
scmap_cell...37,0.07456694850702564,0.24440828089496397,0.28152037577518996,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,FALSE
chetah...38,0.3840197856746794,0.5668824771331831,0.44686925225013724,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,FALSE
singlecellnet...39,0.5371199584322035,0.5897567769782415,0.6194894536586302,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,FALSE
garnett...40,0,0,0.31411565764007965,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,FALSE
singleR...41,0.6180850988762623,0.6768283535162031,0.6566266203323416,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,FALSE
cellassign...42,0.5194797473297199,0.7011310175764973,0.5730864126666175,NA,NA,NA,TRUE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,FALSE
seurat...43,0.36009478040071274,0.5366570506020594,0.44693759449568005,NA,NA,NA,FALSE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,NA
tscan...44,0.08810451051514265,0.24694398053644498,0.19167470742333412,NA,NA,NA,FALSE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,NA
sc3...45,0.2698923184342123,0.4572423651747049,0.3921976150921322,NA,NA,NA,FALSE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,NA
liger...46,0.24734115962292785,0.4311233334861121,0.3510626112088135,NA,NA,NA,FALSE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,NA
seurat...47,1,NA,1,NA,NA,NA,FALSE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,TRUE
tscan...48,0,0,NA,NA,NA,NA,FALSE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,TRUE
sc3...49,1,NA,1,NA,NA,NA,FALSE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,TRUE
liger...50,0,0,NA,NA,NA,NA,FALSE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,TRUE
seurat...51,0.3570998723346526,0.5345314889082823,0.4445555978897206,NA,NA,NA,FALSE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,FALSE
tscan...52,0.08739217397088636,0.24626763492661688,0.19128415705816065,NA,NA,NA,FALSE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,FALSE
sc3...53,0.2683507819026362,0.4562118974587129,0.3909799461685411,NA,NA,NA,FALSE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,FALSE
liger...54,0.24954597171192391,0.4336226129779238,0.353241335291661,NA,NA,NA,FALSE,midbrain_mouse,0.9671998868812455,2.7650550438048658,0.2383696708790446,0.07979215849650506,23,0.1570796460176991,0.9087617501502372,452,21603,0.3,FALSE
seurat...55,0.47594110220892166,0.49481292510971114,0.580567818867345,NA,NA,NA,FALSE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,NA
tscan...56,0.15511396972653044,0.32362485548108755,0.25807537368615746,NA,NA,NA,FALSE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,NA
sc3...57,0.46452499438411055,0.5108733408543353,0.5735381535089524,NA,NA,NA,FALSE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,NA
liger...58,0.33617951798357376,0.4643216255246485,0.43063209437768474,NA,NA,NA,FALSE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,NA
seurat...59,1,NA,1,NA,NA,NA,FALSE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,TRUE
tscan...60,1,NA,1,NA,NA,NA,FALSE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,TRUE
sc3...61,1,NA,1,NA,NA,NA,FALSE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,TRUE
liger...62,1,NA,1,NA,NA,NA,FALSE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,TRUE
seurat...63,0.47262305895698076,0.4930743602839719,0.5780707800612076,NA,NA,NA,FALSE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,FALSE
tscan...64,0.15105376344046562,0.32152265403387287,0.254584644399262,NA,NA,NA,FALSE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,FALSE
sc3...65,0.46136291440214,0.5091589975639316,0.571239484770289,NA,NA,NA,FALSE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,FALSE
liger...66,0.3328081078858746,0.46244412281665787,0.42793767957372125,NA,NA,NA,FALSE,midbrain_mouse,0.9387770768358814,2.688997583987383,0.6686339860204602,0.24196870804980786,25,0.2345132743362832,0.8118354792578383,452,21603,0.7,FALSE
