method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,dataset,complexity,entropy,seq_depth_med,seq_depth_IQR,cell_types,cell_type_max_pctg,sparsity,sample_num,gene_num,quantile,assigned
singlecellnet...11,1,1,1,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,TRUE
garnett...12,0.8656647590804393,0.8432674024937793,0.9033281038006034,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,TRUE
singleR...13,1,1,1,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,TRUE
cellassign...14,1,1,1,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,TRUE
scmap_cluster...15,0.96704411793282,0.9152324615362192,0.9757453676833443,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,FALSE
scmap_cell...16,0.9916038957072353,0.9591583742835601,0.9938229990781008,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,FALSE
chetah...17,0.8637336244039907,0.8084417651458294,0.8993123310946295,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,FALSE
singlecellnet...18,0.9806318943864636,0.955499716727434,0.9857557573626914,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,FALSE
garnett...19,0.026164114588972883,0.06412217140451862,0.5012487439288642,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,FALSE
singleR...20,0.9904781981078079,0.9869803681963026,0.9930109490729073,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,FALSE
cellassign...21,0.970930279862201,0.9443542160200944,0.9785765640194841,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,FALSE
scmap_cluster...22,0.8518941823319239,0.7967427001935193,0.8963495613653933,0.13071895424836602,7,0.47058823529411764,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,NA
scmap_cell...23,0.8333111632245677,0.7495997516046976,0.8866836062877415,0.14215686274509803,7,0.5245098039215687,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,NA
chetah...24,0.9257406175431494,0.864304024054461,0.948497608058304,0.05228758169934641,7,0.4852941176470588,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,NA
singlecellnet...25,0.9657076705966178,0.9392721497983647,0.9763826459267949,0.0032679738562091504,7,0.5130718954248366,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,NA
garnett...26,0.18129322578129434,0.31594030803483447,0.4018185159839241,0.369281045751634,7,0.369281045751634,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,NA
singleR...27,0.9677644390345347,0.9428520056869134,0.9779069925201334,0,6,0.5163398692810458,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,NA
cellassign...28,0.9826566886433432,0.9739020459836789,0.9879917724174082,0,6,0.5,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,NA
scmap_cluster...29,1,1,1,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,TRUE
scmap_cell...30,0.9659887212382501,0.9387677974001403,0.9821044969125371,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,TRUE
chetah...31,1,1,1,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,TRUE
singlecellnet...32,0.991340705162042,0.9806270621141354,0.9953246166220727,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,TRUE
garnett...33,0.4889794345202045,0.4557833149876315,0.6875363879270725,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,TRUE
singleR...34,1,1,1,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,TRUE
cellassign...35,0.9831845748979775,0.9663308105005041,0.9909067933129532,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,TRUE
scmap_cluster...36,0.6080385568573715,0.7001143303283821,0.6918539322533073,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,FALSE
scmap_cell...37,0.5988504769521517,0.6073356889008933,0.698522826950716,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,FALSE
chetah...38,0.8346442195989843,0.8104758466557203,0.871406472227892,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,FALSE
singlecellnet...39,0.938321919570895,0.9168601334553381,0.9524801218383862,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,FALSE
garnett...40,0.053184692710234266,0.16245373769667834,0.3947928162320582,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,FALSE
singleR...41,0.9301951392330952,0.9122822068347529,0.9463521338871689,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,FALSE
cellassign...42,0.9808670748068572,0.9771516933377264,0.9851281720438888,NA,NA,NA,TRUE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,FALSE
seurat...43,0.6563481237744287,0.7364676612853353,0.7500746915315295,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,NA
tscan...44,0.3421788616734583,0.4636645589850915,0.48397135115915635,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,NA
sc3...45,0.876566276420206,0.8422749858976444,0.909256440031782,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,NA
liger...46,0.5204395508662348,0.5757522146847341,0.633072543120613,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,NA
seurat...47,0.6708988894253539,0.7218062329381786,0.7668895918690762,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,TRUE
tscan...48,0.3707173599390168,0.49833587493868736,0.5217129531087695,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,TRUE
sc3...49,0.8464635869124727,0.8388148652283391,0.8912185853507351,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,TRUE
liger...50,0.5273344720115098,0.5840344379645461,0.6509853915500616,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,TRUE
seurat...51,0.6554975795068845,0.7353048717230218,0.749969049262505,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,FALSE
tscan...52,0.280061955076387,0.4166516397655713,0.4318235908105744,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,FALSE
sc3...53,0.8952787231777473,0.8406984075546864,0.9228223188282675,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,FALSE
liger...54,0.5026562112701038,0.5487571117418883,0.6216298202022275,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17803823786232117,1.5261944513417405,5.746989771697381,4.281299900737992,6,0.40032679738562094,0.7258202937354361,612,23171,0.3,FALSE
seurat...55,0.7780991363265845,0.8321885387523961,0.8462031927082069,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,NA
tscan...56,0.3985082899209501,0.5299584743095749,0.553735820731349,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,NA
sc3...57,0.538427090225894,0.7224647209440606,0.675782294124541,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,NA
liger...58,0.761884571733268,0.6760819237139637,0.8330636164650328,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,NA
seurat...59,0.7803850789669678,0.7921091155569686,0.8759211129709911,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,TRUE
tscan...60,0.36909460515085546,0.4662290456443958,0.5942088620392411,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,TRUE
sc3...61,0.45163525630442836,0.6108102622858596,0.6581063423802608,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,TRUE
liger...62,0.8207129625415617,0.6748106061629753,0.8996126421058858,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,TRUE
seurat...63,0.7953156197000825,0.8483134491391967,0.8432235500814957,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,FALSE
tscan...64,0.410957158665495,0.5522248934022789,0.5284207779258608,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,FALSE
sc3...65,0.6899106043235207,0.7892193556206444,0.7658414486909242,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,FALSE
liger...66,0.6543261404246125,0.6660636473893066,0.7344321818807628,NA,NA,NA,FALSE,Segerstolpe_pancreas,0.17290432328042388,1.4651571096053801,39.867938371239916,22.61378447196927,6,0.5065359477124183,0.739803430759037,612,23171,0.7,FALSE
