method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,dataset,complexity,entropy,seq_depth_med,seq_depth_IQR,cell_types,cell_type_max_pctg,sparsity,sample_num,gene_num,assigned
singleR...20,NA,NA,NA,NA,NA,NA,TRUE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,TRUE
cellassign...21,NA,NA,NA,NA,NA,NA,TRUE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,TRUE
seurat...22,NA,NA,NA,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,TRUE
tscan...23,NA,NA,NA,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,TRUE
sc3...24,NA,NA,NA,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,TRUE
liger...25,NA,NA,NA,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,TRUE
cidr...26,NA,NA,NA,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,TRUE
monocle3...27,NA,NA,NA,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,TRUE
pcaReduce...28,NA,NA,NA,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,TRUE
scmap_cluster...29,0.8682442718421445,0.8681921383068811,0.8981142221647475,NA,NA,NA,TRUE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
scmap_cell...30,0.4054681216681243,0.3986472871473131,0.642441441814088,NA,NA,NA,TRUE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
chetah...31,0.7440622831643209,0.7020712050408267,0.8034576583620684,NA,NA,NA,TRUE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
singlecellnet...32,0,0,0.46094855780085614,NA,NA,NA,TRUE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
garnett...33,0,0,0.46094855780085614,NA,NA,NA,TRUE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
singleR...34,0.22765613059101072,0.3727762966823098,0.4824214602611046,NA,NA,NA,TRUE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
cellassign...35,0.8891066928031364,0.8802817311041066,0.9139792630331702,NA,NA,NA,TRUE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
seurat...36,0,0,0.46094855780085614,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
tscan...37,0,0,0.46094855780085614,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
sc3...38,0.6641471403376165,0.77758548683231,0.7367094686837572,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
liger...39,0,0,0.46094855780085614,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
cidr...40,0.6309512843991959,0.7015995357529011,0.7505183780196762,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
monocle3...41,0,0,0.46094855780085614,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
pcaReduce...42,0.7390856238704573,0.7076090007028976,0.7937271898972137,NA,NA,NA,FALSE,Muraro_pancreas,0.5516290131176743,1.6733932366499307,5.593670585605231,4.4467963857382635,7,0.38636363636363635,0.7282177932109156,44,18902,FALSE
