method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,dataset,complexity,entropy,seq_depth_med,seq_depth_IQR,cell_types,cell_type_max_pctg,sparsity,sample_num,gene_num,assigned
liger...11,0.47486365724197405,0.6264630120844027,0.6112815021782978,NA,18,0.16467780429594273,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,NA
cidr...12,0.12646267516169213,0.16592909097078626,0.3672894653355921,NA,8,0.43675417661097854,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,NA
monocle3...13,0,0,0.5004829064912633,NA,1,1,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,NA
pcaReduce...14,0.33292801684578355,0.5655835550390979,0.4979413741770326,NA,17,0.0954653937947494,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,NA
scmap_cluster...15,NA,NA,NA,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
scmap_cell...16,NA,NA,NA,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
chetah...17,NA,NA,NA,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
singlecellnet...18,NA,NA,NA,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
garnett...19,NA,NA,NA,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
singleR...20,NA,NA,NA,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
cellassign...21,NA,NA,NA,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
seurat...22,NA,NA,NA,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
tscan...23,NA,NA,NA,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
sc3...24,NA,NA,NA,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
liger...25,NA,NA,NA,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
cidr...26,NA,NA,NA,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
monocle3...27,NA,NA,NA,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
pcaReduce...28,NA,NA,NA,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,TRUE
scmap_cluster...29,0.6037530963487642,0.7171428471932564,0.6974443177786112,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
scmap_cell...30,0.9551364463765519,0.9113611949872167,0.9663587324024739,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
chetah...31,0.7587311225643552,0.7816869115483728,0.8196180651587921,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
singlecellnet...32,0.9688528827172402,0.9465136831047593,0.9766939952020208,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
garnett...33,0.40864800693526104,0.5644155503834822,0.5401554615899326,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
singleR...34,0.9750304132480172,0.9639509693908662,0.9812671226667334,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
cellassign...35,0.9622573954834175,0.9394361166246012,0.9716653076270724,NA,NA,NA,TRUE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
seurat...36,0.5378792026070837,0.6937491352984083,0.6595548433253733,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
tscan...37,0.2529382596332576,0.37085082090968446,0.40624270013782304,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
sc3...38,0.6148977078439684,0.761534808093224,0.7155681953107099,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
liger...39,0.47486365724197405,0.6264630120844027,0.6112815021782978,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
cidr...40,0.12646267516169213,0.16592909097078626,0.3672894653355921,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
monocle3...41,0,0,0.5004829064912633,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
pcaReduce...42,0.33292801684578355,0.5655835550390979,0.4979413741770326,NA,NA,NA,FALSE,ADASD_autism,0.9492935965863613,1.6183413687536186,0.05525011045113151,0.15659515978597024,7,0.42386634844868737,0.9439589176855254,2095,40742,FALSE
