method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,dataset,complexity,entropy,seq_depth_med,seq_depth_IQR,cell_types,cell_type_max_pctg,sparsity,sample_num,gene_num,quantile,assigned
garnett...12,0.8776102053504476,0.7696629035591859,0.9136818857712733,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,TRUE
singleR...13,0.9742705011623451,0.9341677243408084,0.9819571723658945,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,TRUE
cellassign...14,0.9153007780995963,0.8752276679223405,0.9409139987088208,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,TRUE
scmap_cluster...15,0.1792349644126926,0.3582479359512104,0.47068105954320044,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,FALSE
scmap_cell...16,0.3298156550686391,0.48720473840580053,0.5140770323483799,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,FALSE
chetah...17,0.31103077940856083,0.4049566924835347,0.4665887794656883,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,FALSE
singlecellnet...18,0.8209499948071398,0.7523160683619107,0.8704654788714582,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,FALSE
garnett...19,0.15148100805460266,0.301841668854791,0.3545256003513295,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,FALSE
singleR...20,0.7531628134305278,0.7131827616159427,0.8200809567589694,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,FALSE
cellassign...21,0.7069630058508454,0.6700248341851425,0.8016890722838699,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,FALSE
scmap_cluster...22,0.8163862996836075,0.687411269727161,0.8749133076908365,0.01597079625827059,9,0.5183664156970111,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,NA
scmap_cell...23,0.6206905404683041,0.5694104963829315,0.7392032458160852,0.24001825233858087,8,0.4679443303673283,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,NA
chetah...24,0.42729630218090436,0.43522898895280737,0.583828813955507,0.1380333105179101,9,0.33173625370750626,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,NA
singlecellnet...25,0.8400493949768946,0.7499950117340117,0.8939790235436434,2.2815423226100844e-4,9,0.5473420031941593,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,NA
garnett...26,0.16221185215078443,0.27441630845967996,0.37579599566743016,0.3294547113848962,9,0.3294547113848962,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,NA
singleR...27,0.774757327126576,0.6834894958852141,0.8461643982468188,0,8,0.5101528633356148,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,NA
cellassign...28,0.7458868836990795,0.6346643362265771,0.8299914462445629,0,8,0.5473420031941593,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,NA
scmap_cluster...29,0.9063540425881893,0.8508639768097426,0.9492207742359097,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,TRUE
scmap_cell...30,0.9095092684029558,0.8423020113771017,0.9518952051508222,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,TRUE
chetah...31,0.579140130581087,0.5555011602758414,0.7482634683926693,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,TRUE
singlecellnet...32,0.9096046021315396,0.8440320207991713,0.9514880337038709,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,TRUE
garnett...33,0.4140847637075498,0.39380348387501835,0.62637700224073245,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,TRUE
singleR...34,0.8568764558469467,0.7973038013690523,0.921363410380579,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,TRUE
cellassign...35,0.8531585015129926,0.7854527951596315,0.9214678890051682,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,TRUE
scmap_cluster...36,0.7059547260222848,0.6090633307895589,0.7740198120825905,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,FALSE
scmap_cell...37,0.2639233338994588,0.39262590767433747,0.46549538909800814,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,FALSE
chetah...38,0.2611140704823593,0.38856419815200144,0.4087524217484831,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,FALSE
singlecellnet...39,0.7627814052609511,0.6955099895263475,0.8235151779667049,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,FALSE
garnett...40,0.037962859821411545,0.17944974794188726,0.33711746576151114,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,FALSE
singleR...41,0.6705120828762696,0.6245919308780438,0.7475848797027868,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,FALSE
cellassign...42,0.626899176462336,0.5591525184916264,0.7187473701061766,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,FALSE
seurat...43,0.5734936635995408,0.6373989587983495,0.6763849543221369,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,NA
tscan...44,0.24871376300884113,0.37074827149201983,0.402871693040922,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,NA
sc3...45,0.5655149533377702,0.6339356840257573,0.669483338922955,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,NA
liger...46,0.5469545976204584,0.5452647315807532,0.6585339471294458,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,NA
seurat...47,0.9120183619044208,0.8468637973983396,0.9381016991694406,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,TRUE
tscan...48,0.3873102238678101,0.44803398232796227,0.5425048402946681,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,TRUE
sc3...49,0.927622773699743,0.878608352380868,0.9490837761257283,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,TRUE
liger...50,0.8602551366809438,0.7893825919970094,0.903029903795706,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,TRUE
seurat...51,0.5048138424659339,0.5963118292320212,0.6242519019553269,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,FALSE
tscan...52,0.23583096114178795,0.3557481376699374,0.3982582016015448,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,FALSE
sc3...53,0.49353681336081456,0.5873106497400146,0.6147145828714536,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,FALSE
liger...54,0.4730587537732232,0.49082029417300627,0.6056861922299578,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9414325879769584,1.5530447878456826,0.04758663717316091,0.011003346378537802,8,0.41201912132938767,0.9770099622889928,4393,17631,0.3,FALSE
seurat...55,0.42175587034845097,0.46804768497929855,0.5817176259783083,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,NA
tscan...56,0.23244047076520769,0.38992918982555475,0.41804444683675407,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,NA
sc3...57,0.4683391187247767,0.520097192336748,0.6168924310805789,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,NA
liger...58,0.5630741856542446,0.45921583769597707,0.689755932952331,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,NA
seurat...59,0.49816646623050526,0.5010670947275719,0.6890347455383186,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,TRUE
tscan...60,0.2688117099643983,0.39722991742775404,0.5022215855427579,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,TRUE
sc3...61,0.5057743697979572,0.566379168112097,0.6948281963048756,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,TRUE
liger...62,0.6632740072404489,0.5153977662589142,0.8019676552603222,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,TRUE
seurat...63,0.3298539216444803,0.44671152398682834,0.465741178062532,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,FALSE
tscan...64,0.20469894339974057,0.38163800923007524,0.3686372734989303,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,FALSE
sc3...65,0.40841152923907154,0.4906236242158434,0.5358374775266047,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,FALSE
liger...66,0.4301090186852284,0.4206439537673471,0.5496015390632869,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.9078729423791295,1.4816605998416779,0.14701378254211334,0.06278713629402756,8,0.5188227241615332,0.9503016130106947,4383,17631,0.7,FALSE
