method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,dataset,complexity,entropy,seq_depth_med,seq_depth_IQR,cell_types,cell_type_max_pctg,sparsity,sample_num,gene_num,quantile,assigned
scmap_cell...23,0.17540499166547982,0.3524127907521545,0.3646228105381791,0.5390781563126252,9,0.5390781563126252,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,NA
chetah...24,0.5225366507499649,0.5852813510442086,0.5669503371329221,0.1523046092184369,22,0.16432865731462926,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,NA
singlecellnet...25,0.6475659547706338,0.59429428090431,0.702639741574319,0.07014028056112225,16,0.29458917835671344,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,NA
garnett...26,-0.0015705259175487324,0.012444328774050294,0.30314062974252093,0.9839679358717435,2,0.9839679358717435,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,NA
singleR...27,0.6466183464964086,0.6539476601365891,0.6917360703443507,0,20,0.25851703406813625,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,NA
cellassign...28,0.7633023378383466,0.7683324603571179,0.7889781215221918,0,22,0.23446893787575152,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,NA
scmap_cluster...29,1,NA,1,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,TRUE
scmap_cell...30,1,NA,1,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,TRUE
chetah...31,1,NA,1,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,TRUE
singlecellnet...32,1,NA,1,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,TRUE
garnett...33,1,NA,1,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,TRUE
singleR...34,1,NA,1,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,TRUE
cellassign...35,1,NA,1,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,TRUE
scmap_cluster...36,0.62432481978583,0.6206159937950537,0.6598342932964733,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,FALSE
scmap_cell...37,0.16276964768397933,0.3443599585345748,0.3543299106229866,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,FALSE
chetah...38,0.5049181768700369,0.5804663554938171,0.5504704131830143,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,FALSE
singlecellnet...39,0.6372128459537967,0.5892839940129062,0.6942143008488061,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,FALSE
garnett...40,0,0,0.3088535224960252,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,FALSE
singleR...41,0.6349860965797468,0.6498785208207765,0.6814840925548727,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,FALSE
cellassign...42,0.7545866296273017,0.7656059608046958,0.7810312412588083,NA,NA,NA,TRUE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,FALSE
seurat...43,0.28472712914154447,0.45031156211070916,0.3895468142767677,NA,NA,NA,FALSE,midbrain_human,0.9579560840633208,2.9620948970115304,0.15052992678306282,0.04903742767907432,23,0.106,0.9235362244636731,500,19531,0.3,NA
tscan...44,0.15651297062780262,0.29488512808469347,0.24573505514335875,NA,NA,NA,FALSE,midbrain_human,0.9579560840633208,2.9620948970115304,0.15052992678306282,0.04903742767907432,23,0.106,0.9235362244636731,500,19531,0.3,NA
sc3...45,0.3005114894049181,0.45876891127254615,0.39772112416361244,NA,NA,NA,FALSE,midbrain_human,0.9579560840633208,2.9620948970115304,0.15052992678306282,0.04903742767907432,23,0.106,0.9235362244636731,500,19531,0.3,NA
liger...46,0.2877856140161226,0.46416874319154827,0.37691715527321823,NA,NA,NA,FALSE,midbrain_human,0.9579560840633208,2.9620948970115304,0.15052992678306282,0.04903742767907432,23,0.106,0.9235362244636731,500,19531,0.3,NA
seurat...47,NA,NA,NA,NA,NA,NA,FALSE,midbrain_human,0.9579560840633208,2.9620948970115304,0.15052992678306282,0.04903742767907432,23,0.106,0.9235362244636731,500,19531,0.3,TRUE
tscan...48,NA,NA,NA,NA,NA,NA,FALSE,midbrain_human,0.9579560840633208,2.9620948970115304,0.15052992678306282,0.04903742767907432,23,0.106,0.9235362244636731,500,19531,0.3,TRUE
sc3...49,NA,NA,NA,NA,NA,NA,FALSE,midbrain_human,0.9579560840633208,2.9620948970115304,0.15052992678306282,0.04903742767907432,23,0.106,0.9235362244636731,500,19531,0.3,TRUE
liger...50,NA,NA,NA,NA,NA,NA,FALSE,midbrain_human,0.9579560840633208,2.9620948970115304,0.15052992678306282,0.04903742767907432,23,0.106,0.9235362244636731,500,19531,0.3,TRUE
seurat...51,0.28472712914154447,0.45031156211070916,0.3895468142767677,NA,NA,NA,FALSE,midbrain_human,0.9579560840633208,2.9620948970115304,0.15052992678306282,0.04903742767907432,23,0.106,0.9235362244636731,500,19531,0.3,FALSE
tscan...52,0.15651297062780262,0.29488512808469347,0.24573505514335875,NA,NA,NA,FALSE,midbrain_human,0.9579560840633208,2.9620948970115304,0.15052992678306282,0.04903742767907432,23,0.106,0.9235362244636731,500,19531,0.3,FALSE
sc3...53,0.3005114894049181,0.45876891127254615,0.39772112416361244,NA,NA,NA,FALSE,midbrain_human,0.9579560840633208,2.9620948970115304,0.15052992678306282,0.04903742767907432,23,0.106,0.9235362244636731,500,19531,0.3,FALSE
liger...54,0.2877856140161226,0.46416874319154827,0.37691715527321823,NA,NA,NA,FALSE,midbrain_human,0.9579560840633208,2.9620948970115304,0.15052992678306282,0.04903742767907432,23,0.106,0.9235362244636731,500,19531,0.3,FALSE
seurat...55,0.4482364079602338,0.514496696779653,0.5476835474924014,NA,NA,NA,FALSE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,NA
tscan...56,0.26483499687290163,0.38378037294578843,0.3612987105441154,NA,NA,NA,FALSE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,NA
sc3...57,0.5800311387390978,0.5616000322798496,0.6467333052670292,NA,NA,NA,FALSE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,NA
liger...58,0.39654174953687726,0.5225448311213493,0.46840920863175484,NA,NA,NA,FALSE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,NA
seurat...59,1,NA,1,NA,NA,NA,FALSE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,TRUE
tscan...60,1,NA,1,NA,NA,NA,FALSE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,TRUE
sc3...61,1,NA,1,NA,NA,NA,FALSE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,TRUE
liger...62,1,NA,1,NA,NA,NA,FALSE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,TRUE
seurat...63,0.43458365088414797,0.5083788009463365,0.5369061600372733,NA,NA,NA,FALSE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,FALSE
tscan...64,0.25426019220684104,0.3792048191199671,0.3517492860172225,NA,NA,NA,FALSE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,FALSE
sc3...65,0.5687053798593319,0.556181322222442,0.6376205006776663,NA,NA,NA,FALSE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,FALSE
liger...66,0.380824608859099,0.5167620632292921,0.45460289744241805,NA,NA,NA,FALSE,midbrain_human,0.9668327370130694,2.6772312624232333,0.4717628385643336,0.14028979570938505,23,0.218436873747495,0.8257861275774631,499,19531,0.7,FALSE
