method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,dataset,complexity,entropy,seq_depth_med,seq_depth_IQR,cell_types,cell_type_max_pctg,sparsity,sample_num,gene_num,assigned
scmap_cell...16,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
chetah...17,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
singlecellnet...18,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
garnett...19,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
singleR...20,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
cellassign...21,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
seurat...22,NA,NA,NA,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
tscan...23,NA,NA,NA,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
sc3...24,NA,NA,NA,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
liger...25,NA,NA,NA,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
cidr...26,NA,NA,NA,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
monocle3...27,NA,NA,NA,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
pcaReduce...28,NA,NA,NA,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,TRUE
scmap_cluster...29,0.5678458342945285,0.619955127379824,0.6675059754321825,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
scmap_cell...30,0.31191306840388977,0.4187327903331114,0.5030456775405473,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
chetah...31,0.5403122079341812,0.568396570868039,0.6427935604617111,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
singlecellnet...32,0.7937718282688454,0.7220523367468065,0.8491836054431467,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
garnett...33,0.003017203702369491,0.053245314880166594,0.46825269056896346,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
singleR...34,0.7891031356932111,0.7192800476878152,0.8443071875715044,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
cellassign...35,0.7800944280320442,0.7379650654155038,0.8401711204502398,NA,NA,NA,TRUE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
seurat...36,0.7870505888488925,0.6892948315708735,0.8536775602271536,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
tscan...37,0.2536109357176368,0.39643952610346744,0.4059969203794388,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
sc3...38,0.5700422144854927,0.6598722963651766,0.6668314290774344,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
liger...39,0.5756338078436988,0.4977875024384899,0.722048901032168,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
cidr...40,0.26851967735766596,0.2414886067857547,0.5399310318544206,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
monocle3...41,0,0,0.4939468177330019,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
pcaReduce...42,0.31779020717246304,0.47850052983899805,0.46140537330936543,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.881448139553607,1.65533401646061,0.06979184391129262,0.06584992343032159,8,0.40604026845637586,0.9666860041743132,298,17631,FALSE
